episode,tick,virality,reward
90,30,0.95,1.0
90,31,0.95,0.0
90,32,0.95,1.0
90,33,0.95,1.0
90,34,0.95,1.0
90,35,0.95,1.0
90,36,0.95,1.0
90,37,0.95,1.0
90,38,0.95,1.0
90,39,0.95,1.0
90,40,0.95,1.0
90,41,0.95,1.0
90,42,0.95,0.7785
90,43,0.95,0.78
90,44,0.95,0.0
90,45,0.95,1.0
90,46,0.95,1.0
90,47,0.95,1.0
90,48,0.95,1.0
90,49,0.95,1.0
90,50,0.95,1.0
90,51,0.95,1.0
90,52,0.95,1.0
90,53,0.95,1.0
90,54,0.95,0.0
90,55,0.95,0.0
90,56,0.95,1.0
90,57,0.95,1.0
90,58,0.95,1.0
90,59,0.95,1.0
90,60,0.95,1.0
90,61,0.95,1.0
90,62,0.95,0.7795
90,63,0.95,0.0
90,64,0.95,0.0
90,65,0.95,1.0
90,66,0.95,1.0
90,67,0.95,1.0
90,68,0.95,1.0
90,69,0.95,1.0
90,70,0.95,1.0
90,71,0.95,1.0
90,72,0.95,1.0
90,73,0.95,1.0
90,74,0.95,1.0
90,75,0.95,1.0
90,76,0.95,1.0
90,77,0.95,1.0
90,78,0.95,0.0
90,79,0.95,1.0
90,80,0.95,1.0
90,81,0.95,1.0
90,82,0.95,1.0
90,83,0.95,0.7795
90,84,0.95,1.0
90,85,0.95,1.0
90,86,0.95,1.0
90,87,0.95,0.78
90,88,0.95,1.0
90,89,0.95,1.0
90,90,0.95,0.0
90,91,0.95,1.0
90,92,0.95,0.0
90,93,0.95,1.0
90,94,0.95,0.0
90,95,0.95,1.0
90,96,0.95,1.0
90,97,0.95,1.0
90,98,0.95,1.0
90,99,0.95,0.0
90,100,0.95,1.0
91,1,0.1,0.0
91,2,0.1,1.0
91,3,0.16,0.0
91,4,0.17,0.8139
91,5,0.17,1.0
91,6,0.16,1.3539
91,7,0.14,1.3825
91,8,0.07,1.0
91,9,0.04,1.0
91,10,0.03,1.452
91,11,0.01,1.515
91,12,0.01,1.0
91,13,0.01,1.498
91,14,0.01,1.4985
91,15,0.0,1.509
91,16,0.0,1.4995
91,17,0.0,1.5
91,18,0.0,1.5
91,19,0.0,1.5
91,20,0.0,1.0
91,21,0.0,1.5
91,22,0.0,1.0
91,23,0.0,1.0
91,24,0.0,1.0
91,25,0.0,1.5
91,26,0.0,1.5
91,27,0.0,1.5
91,28,0.0,1.5
91,29,0.0,1.5
91,30,0.0,1.5
91,31,0.0,1.0
91,32,0.0,1.5
91,33,0.0,1.5
91,34,0.0,1.0
91,35,0.0,1.5
91,36,0.0,1.5
91,37,0.0,1.0
91,38,0.0,1.0
91,39,0.0,1.5
91,40,0.0,1.5
91,41,0.0,1.0
91,42,0.0,1.0
91,43,0.0,1.5
91,44,0.0,1.5
91,45,0.0,1.5
91,46,0.0,1.5
91,47,0.0,1.0
91,48,0.0,1.5
91,49,0.0,1.5
91,50,0.0,1.0
91,51,0.0,1.5
91,52,0.0,1.0
91,53,0.0,1.0
91,54,0.0,1.5
91,55,0.0,1.5
91,56,0.0,1.5
91,57,0.0,1.5
91,58,0.0,1.5
91,59,0.0,1.0
91,60,0.0,1.5
91,61,0.0,1.0
91,62,0.0,1.0
91,63,0.0,1.5
91,64,0.0,1.5
91,65,0.0,1.5
91,66,0.0,1.0
91,67,0.0,1.5
91,68,0.0,1.0
91,69,0.0,1.5
91,70,0.0,1.0
91,71,0.0,1.5
91,72,0.0,1.5
91,73,0.0,1.0
91,74,0.0,1.5
91,75,0.0,1.0
91,76,0.0,1.5
91,77,0.0,1.5
91,78,0.0,1.5
91,79,0.0,1.5
91,80,0.0,1.5
91,81,0.0,1.5
91,82,0.0,1.5
91,83,0.0,1.5
91,84,0.0,1.5
91,85,0.0,1.5
91,86,0.0,1.5
91,87,0.0,1.5
91,88,0.0,1.5
91,89,0.0,1.0
91,90,0.0,1.0
91,91,0.0,1.0
91,92,0.0,1.0
91,93,0.0,1.0
91,94,0.0,1.5
91,95,0.0,1.5
91,96,0.0,1.5
91,97,0.0,1.5
91,98,0.0,1.5
91,99,0.0,1.0
91,100,0.0,1.5
92,1,0.14,0.0
92,2,0.14,1.0
92,3,0.25,0.0
92,4,0.3,1.0
92,5,0.33,0.655
92,6,0.34,0.6766
92,7,0.34,1.2464
92,8,0.31,1.2969
92,9,0.27,1.3254
92,10,0.23,1.3457
92,11,0.22,1.3312
92,12,0.2,1.0
92,13,0.16,1.0
92,14,0.15,1.465
92,15,0.11,1.505
92,16,0.06,1.523
92,17,0.06,1.0
92,18,0.06,1.4865
92,19,0.05,1.0
92,20,0.03,1.0
92,21,0.01,1.0
92,22,0.0,1.508
92,23,0.0,1.0
92,24,0.0,1.5
92,25,0.0,1.5
92,26,0.0,1.5
92,27,0.0,1.0
92,28,0.0,1.5
92,29,0.0,1.5
92,30,0.0,1.5
92,31,0.0,1.0
92,32,0.0,1.5
92,33,0.0,1.0
92,34,0.0,1.5
92,35,0.0,1.5
92,36,0.0,1.5
92,37,0.0,1.0
92,38,0.0,1.0
92,39,0.0,1.0
92,40,0.0,1.0
92,41,0.0,1.5
92,42,0.0,1.5
92,43,0.0,1.5
92,44,0.0,1.5
92,45,0.0,1.0
92,46,0.0,1.5
92,47,0.0,1.5
92,48,0.0,1.0
92,49,0.0,1.5
92,50,0.0,1.5
92,51,0.0,1.5
92,52,0.0,1.5
92,53,0.0,1.5
92,54,0.0,1.5
92,55,0.0,1.5
92,56,0.0,1.5
92,57,0.0,1.5
92,58,0.0,1.5
92,59,0.0,1.5
92,60,0.0,1.5
92,61,0.0,1.5
92,62,0.0,1.0
92,63,0.0,1.0
92,64,0.0,1.5
92,65,0.0,1.5
92,66,0.0,1.0
92,67,0.0,1.5
92,68,0.0,1.5
92,69,0.0,1.0
92,70,0.0,1.5
92,71,0.0,1.5
92,72,0.0,1.5
92,73,0.0,1.5
92,74,0.0,1.5
92,75,0.0,1.5
92,76,0.0,1.5
92,77,0.0,1.5
92,78,0.0,1.0
92,79,0.0,1.5
92,80,0.0,1.5
92,81,0.0,1.5
92,82,0.0,1.0
92,83,0.0,1.0
92,84,0.0,1.5
92,85,0.0,1.5
92,86,0.0,1.5
92,87,0.0,1.5
92,88,0.0,1.5
92,89,0.0,1.5
92,90,0.0,1.0
92,91,0.0,1.5
92,92,0.0,1.5
92,93,0.0,1.5
92,94,0.0,1.5
92,95,0.0,1.5
92,96,0.0,1.0
92,97,0.0,1.0
92,98,0.0,1.5
92,99,0.0,1.5
92,100,0.0,1.5
93,1,0.14,0.0
93,2,0.14,1.0
93,3,0.23,0.0
93,4,0.27,0.6464
93,5,0.29,0.6821
93,6,0.27,1.2914
93,7,0.22,1.3526
93,8,0.18,1.4719
93,9,0.17,1.4589
93,10,0.14,1.4894
93,11,0.12,1.0
93,12,0.09,1.5078
93,13,0.04,1.0
93,14,0.02,1.5105
93,15,0.01,1.0
93,16,0.01,1.0
93,17,0.01,1.498
93,18,0.01,1.0
93,19,0.0,1.509
93,20,0.0,1.0
93,21,0.0,1.0
93,22,0.0,1.5
93,23,0.0,1.5
93,24,0.0,1.5
93,25,0.0,1.5
93,26,0.0,1.0
93,27,0.0,1.5
93,28,0.0,1.5
93,29,0.0,1.5
93,30,0.0,1.5
93,31,0.0,1.5
93,32,0.0,1.5
93,33,0.0,1.5
93,34,0.0,1.0
93,35,0.0,1.0
93,36,0.0,1.5
93,37,0.0,1.0
93,38,0.0,1.0
93,39,0.0,1.5
93,40,0.0,1.5
93,41,0.0,1.5
93,42,0.0,1.0
93,43,0.0,1.5
93,44,0.0,1.5
93,45,0.0,1.5
93,46,0.0,1.0
93,47,0.0,1.5
93,48,0.0,1.5
93,49,0.0,1.0
93,50,0.0,1.0
93,51,0.0,1.5
93,52,0.0,1.0
93,53,0.0,1.5
93,54,0.0,1.0
93,55,0.0,1.5
93,56,0.0,1.0
93,57,0.0,1.0
93,58,0.0,1.5
93,59,0.0,1.5
93,60,0.0,1.5
93,61,0.0,1.5
93,62,0.0,1.0
93,63,0.0,1.0
93,64,0.0,1.0
93,65,0.0,1.5
93,66,0.0,1.0
93,67,0.0,1.5
93,68,0.0,1.0
93,69,0.0,1.5
93,70,0.0,1.0
93,71,0.0,1.5
93,72,0.0,1.5
93,73,0.0,1.0
93,74,0.0,1.5
93,75,0.0,1.0
93,76,0.0,1.5
93,77,0.0,1.5
93,78,0.0,1.5
93,79,0.0,1.5
93,80,0.0,1.5
93,81,0.0,1.5
93,82,0.0,1.5
93,83,0.0,1.0
93,84,0.0,1.5
93,85,0.0,1.0
93,86,0.0,1.5
93,87,0.0,1.5
93,88,0.0,1.5
93,89,0.0,1.5
93,90,0.0,1.5
93,91,0.0,1.5
93,92,0.0,1.5
93,93,0.0,1.5
93,94,0.0,1.0
93,95,0.0,1.5
93,96,0.0,1.5
93,97,0.0,1.5
93,98,0.0,1.0
93,99,0.0,1.5
93,100,0.0,1.5
94,1,0.17,0.0
94,2,0.17,1.0
94,3,0.31,1.0
94,4,0.38,0.5146
94,5,0.44,0.5605
94,6,0.55,0.0
94,7,0.59,0.4936
94,8,0.6,0.0
94,9,0.62,0.0
94,10,0.63,0.418
94,11,0.64,0.418
94,12,0.64,0.0
94,13,0.66,0.402
94,14,0.68,0.0
94,15,0.7,0.0
94,16,0.7,1.0
94,17,0.72,0.0
94,18,0.73,0.0
94,19,0.73,1.0
94,20,0.76,0.0
94,21,0.79,0.334
94,22,0.83,0.0
94,23,0.83,0.0
94,24,0.85,0.0
94,25,0.88,0.0
94,26,0.88,1.0
94,27,0.9,0.0
94,28,0.95,0.29
94,29,0.95,1.0
94,30,0.95,1.0
94,31,0.95,1.0
94,32,0.95,1.0
94,33,0.95,1.0
94,34,0.95,0.0
94,35,0.95,1.0
94,36,0.95,1.0
94,37,0.95,0.0
94,38,0.95,1.0
94,39,0.95,1.0
94,40,0.95,1.0
94,41,0.95,1.0
94,42,0.95,1.0
94,43,0.95,0.778
94,44,0.95,1.0
94,45,0.95,1.0
94,46,0.95,0.0
94,47,0.95,1.0
94,48,0.95,1.0
94,49,0.95,0.7815
94,50,0.95,1.0
94,51,0.95,1.0
94,52,0.95,1.0
94,53,0.95,1.0
94,54,0.95,1.0
94,55,0.95,1.0
94,56,0.95,1.0
94,57,0.95,1.0
94,58,0.95,1.0
94,59,0.95,0.78
94,60,0.95,1.0
94,61,0.95,0.78
94,62,0.95,1.0
94,63,0.95,0.0
94,64,0.95,0.0
94,65,0.95,0.779
94,66,0.95,1.0
94,67,0.95,1.0
94,68,0.95,0.0
94,69,0.95,1.0
94,70,0.95,1.0
94,71,0.95,1.0
94,72,0.95,0.7805
94,73,0.95,0.0
94,74,0.95,0.7795
94,75,0.95,1.0
94,76,0.95,1.0
94,77,0.95,1.0
94,78,0.95,1.0
94,79,0.95,1.0
94,80,0.95,1.0
94,81,0.95,1.0
94,82,0.95,0.7775
94,83,0.95,0.779
94,84,0.95,1.0
94,85,0.95,1.0
94,86,0.95,0.0
94,87,0.95,0.0
94,88,0.95,1.0
94,89,0.95,1.0
94,90,0.95,1.0
94,91,0.95,1.0
94,92,0.95,0.7775
94,93,0.95,1.0
94,94,0.95,1.0
94,95,0.95,1.0
94,96,0.95,1.0
94,97,0.95,1.0
94,98,0.95,0.0
94,99,0.95,0.778
94,100,0.95,0.0
95,1,0.16,0.0
95,2,0.16,1.117
95,3,0.36,1.0
95,4,0.46,0.5777
95,5,0.55,0.0
95,6,0.62,0.4331
95,7,0.7,0.0
95,8,0.78,0.0
95,9,0.82,0.0
95,10,0.85,0.0
95,11,0.88,0.0
95,12,0.89,0.0
95,13,0.89,1.0
95,14,0.9,0.0
95,15,0.92,0.0
95,16,0.94,0.0
95,17,0.94,1.0
95,18,0.94,1.0
95,19,0.94,1.0
95,20,0.94,0.782
95,21,0.95,0.0
95,22,0.95,0.0
95,23,0.95,1.0
95,24,0.95,0.0
95,25,0.95,0.7785
95,26,0.95,1.0
95,27,0.95,0.0
95,28,0.95,1.0
95,29,0.95,1.0
95,30,0.95,0.0
95,31,0.95,0.0
95,32,0.95,1.0
95,33,0.95,0.7805
95,34,0.95,1.0
95,35,0.95,1.0
95,36,0.95,1.0
95,37,0.95,1.0
95,38,0.95,1.0
95,39,0.95,1.0
95,40,0.95,1.0
95,41,0.95,1.0
95,42,0.95,1.0
95,43,0.95,1.0
95,44,0.95,1.0
95,45,0.95,1.0
95,46,0.95,0.0
95,47,0.95,1.0
95,48,0.95,0.0
95,49,0.95,1.0
95,50,0.95,0.0
95,51,0.95,0.0
95,52,0.95,0.782
95,53,0.95,1.0
95,54,0.95,1.0
95,55,0.95,1.0
95,56,0.95,0.0
95,57,0.95,1.0
95,58,0.95,0.781
95,59,0.95,1.0
95,60,0.95,0.7805
95,61,0.95,1.0
95,62,0.95,1.0
95,63,0.95,1.0
95,64,0.95,1.0
95,65,0.95,0.0
95,66,0.95,1.0
95,67,0.95,1.0
95,68,0.95,1.0
95,69,0.95,1.0
95,70,0.95,1.0
95,71,0.95,1.0
95,72,0.95,1.0
95,73,0.95,1.0
95,74,0.95,0.0
95,75,0.95,1.0
95,76,0.95,1.0
95,77,0.95,0.0
95,78,0.95,0.0
95,79,0.95,1.0
95,80,0.95,1.0
95,81,0.95,1.0
95,82,0.95,1.0
95,83,0.95,1.0
95,84,0.95,0.779
95,85,0.95,0.0
95,86,0.95,1.0
95,87,0.95,0.7805
95,88,0.95,1.0
95,89,0.95,1.0
95,90,0.95,0.782
95,91,0.95,0.0
95,92,0.95,1.0
95,93,0.95,1.0
95,94,0.95,0.7795
95,95,0.95,1.0
95,96,0.95,1.0
95,97,0.95,1.0
95,98,0.95,1.0
95,99,0.95,0.779
95,100,0.95,1.0
96,1,0.09,0.0
96,2,0.09,1.0
96,3,0.14,1.0
96,4,0.14,1.0
96,5,0.12,1.0
96,6,0.09,1.4955
96,7,0.05,1.5215
96,8,0.04,1.0
96,9,0.03,1.5006
96,10,0.03,1.4935
96,11,0.01,1.5155
96,12,0.01,1.497
96,13,0.01,1.4985
96,14,0.0,1.509
96,15,0.0,1.0
96,16,0.0,1.5
96,17,0.0,1.5
96,18,0.0,1.5
96,19,0.0,1.0
96,20,0.0,1.0
96,21,0.0,1.5
96,22,0.0,1.5
96,23,0.0,1.5
96,24,0.0,1.5
96,25,0.0,1.0
96,26,0.0,1.0
96,27,0.0,1.5
96,28,0.0,1.0
96,29,0.0,1.5
96,30,0.0,1.5
96,31,0.0,1.5
96,32,0.0,1.5
96,33,0.0,1.5
96,34,0.0,1.0
96,35,0.0,1.5
96,36,0.0,1.5
96,37,0.0,1.0
96,38,0.0,1.0
96,39,0.0,1.5
96,40,0.0,1.0
96,41,0.0,1.5
96,42,0.0,1.5
96,43,0.0,1.5
96,44,0.0,1.5
96,45,0.0,1.0
96,46,0.0,1.5
96,47,0.0,1.5
96,48,0.0,1.0
96,49,0.0,1.5
96,50,0.0,1.5
96,51,0.0,1.5
96,52,0.0,1.5
96,53,0.0,1.5
96,54,0.0,1.5
96,55,0.0,1.5
96,56,0.0,1.5
96,57,0.0,1.5
96,58,0.0,1.0
96,59,0.0,1.5
96,60,0.0,1.0
96,61,0.0,1.0
96,62,0.0,1.5
96,63,0.0,1.5
96,64,0.0,1.0
96,65,0.0,1.5
96,66,0.0,1.0
96,67,0.0,1.5
96,68,0.0,1.5
96,69,0.0,1.5
96,70,0.0,1.5
96,71,0.0,1.0
96,72,0.0,1.0
96,73,0.0,1.0
96,74,0.0,1.5
96,75,0.0,1.5
96,76,0.0,1.0
96,77,0.0,1.5
96,78,0.0,1.5
96,79,0.0,1.5
96,80,0.0,1.0
96,81,0.0,1.5
96,82,0.0,1.0
96,83,0.0,1.5
96,84,0.0,1.5
96,85,0.0,1.5
96,86,0.0,1.0
96,87,0.0,1.5
96,88,0.0,1.5
96,89,0.0,1.0
96,90,0.0,1.5
96,91,0.0,1.5
96,92,0.0,1.5
96,93,0.0,1.0
96,94,0.0,1.5
96,95,0.0,1.5
96,96,0.0,1.5
96,97,0.0,1.5
96,98,0.0,1.0
96,99,0.0,1.0
96,100,0.0,1.0
97,1,0.17,0.0
97,2,0.17,1.0
97,3,0.31,1.0
97,4,0.35,0.6321
97,5,0.37,0.6021
97,6,0.37,1.1216
97,7,0.36,1.1516
97,8,0.32,1.0
97,9,0.3,1.2023
97,10,0.26,1.2908
97,11,0.25,1.2775
97,12,0.22,1.312
97,13,0.19,1.3245
97,14,0.13,1.0
97,15,0.12,1.3785
97,16,0.08,1.0
97,17,0.05,1.0
97,18,0.04,1.45
97,19,0.02,1.514
97,20,0.01,1.0
97,21,0.0,1.0
97,22,0.0,1.4995
97,23,0.0,1.5
97,24,0.0,1.5
97,25,0.0,1.5
97,26,0.0,1.5
97,27,0.0,1.5
97,28,0.0,1.5
97,29,0.0,1.5
97,30,0.0,1.5
97,31,0.0,1.5
97,32,0.0,1.5
97,33,0.0,1.5
97,34,0.0,1.5
97,35,0.0,1.0
97,36,0.0,1.5
97,37,0.0,1.0
97,38,0.0,1.0
97,39,0.0,1.0
97,40,0.0,1.5
97,41,0.0,1.5
97,42,0.0,1.5
97,43,0.0,1.5
97,44,0.0,1.5
97,45,0.0,1.0
97,46,0.0,1.5
97,47,0.0,1.5
97,48,0.0,1.5
97,49,0.0,1.5
97,50,0.0,1.5
97,51,0.0,1.5
97,52,0.0,1.5
97,53,0.0,1.5
97,54,0.0,1.5
97,55,0.0,1.0
97,56,0.0,1.5
97,57,0.0,1.0
97,58,0.0,1.5
97,59,0.0,1.5
97,60,0.0,1.0
97,61,0.0,1.5
97,62,0.0,1.5
97,63,0.0,1.5
97,64,0.0,1.5
97,65,0.0,1.5
97,66,0.0,1.5
97,67,0.0,1.5
97,68,0.0,1.5
97,69,0.0,1.5
97,70,0.0,1.5
97,71,0.0,1.5
97,72,0.0,1.5
97,73,0.0,1.0
97,74,0.0,1.5
97,75,0.0,1.0
97,76,0.0,1.5
97,77,0.0,1.0
97,78,0.0,1.0
97,79,0.0,1.5
97,80,0.0,1.5
97,81,0.0,1.5
97,82,0.0,1.5
97,83,0.0,1.5
97,84,0.0,1.5
97,85,0.0,1.5
97,86,0.0,1.0
97,87,0.0,1.5
97,88,0.0,1.5
97,89,0.0,1.0
97,90,0.0,1.5
97,91,0.0,1.5
97,92,0.0,1.5
97,93,0.0,1.5
97,94,0.0,1.5
97,95,0.0,1.5
97,96,0.0,1.0
97,97,0.0,1.5
97,98,0.0,1.5
97,99,0.0,1.0
97,100,0.0,1.5
98,1,0.15,0.0
98,2,0.15,1.0
98,3,0.23,0.0
98,4,0.27,1.0
98,5,0.28,0.7149
98,6,0.28,1.1889
98,7,0.27,1.2149
98,8,0.23,1.2599
98,9,0.19,1.2726
98,10,0.16,1.3266
98,11,0.13,1.4385
98,12,0.12,1.4295
98,13,0.07,1.527
98,14,0.06,1.4945
98,15,0.04,1.511
98,16,0.02,1.5145
98,17,0.0,1.517
98,18,0.0,1.499
98,19,0.0,1.5
98,20,0.0,1.5
98,21,0.0,1.0
98,22,0.0,1.5
98,23,0.0,1.0
98,24,0.0,1.5
98,25,0.0,1.5
98,26,0.0,1.5
98,27,0.0,1.5
98,28,0.0,1.5
98,29,0.0,1.0
98,30,0.0,1.0
98,31,0.0,1.0
98,32,0.0,1.0
98,33,0.0,1.5
98,34,0.0,1.0
98,35,0.0,1.5
98,36,0.0,1.5
98,37,0.0,1.5
98,38,0.0,1.0
98,39,0.0,1.0
98,40,0.0,1.5
98,41,0.0,1.5
98,42,0.0,1.5
98,43,0.0,1.0
98,44,0.0,1.5
98,45,0.0,1.0
98,46,0.0,1.0
98,47,0.0,1.0
98,48,0.0,1.0
98,49,0.0,1.5
98,50,0.0,1.5
98,51,0.0,1.0
98,52,0.0,1.5
98,53,0.0,1.5
98,54,0.0,1.5
98,55,0.0,1.5
98,56,0.0,1.5
98,57,0.0,1.5
98,58,0.0,1.5
98,59,0.0,1.5
98,60,0.0,1.0
98,61,0.0,1.5
98,62,0.0,1.5
98,63,0.0,1.0
98,64,0.0,1.5
98,65,0.0,1.0
98,66,0.0,1.0
98,67,0.0,1.5
98,68,0.0,1.5
98,69,0.0,1.5
98,70,0.0,1.5
98,71,0.0,1.5
98,72,0.0,1.5
98,73,0.0,1.5
98,74,0.0,1.5
98,75,0.0,1.5
98,76,0.0,1.5
98,77,0.0,1.5
98,78,0.0,1.5
98,79,0.0,1.0
98,80,0.0,1.5
98,81,0.0,1.0
98,82,0.0,1.5
98,83,0.0,1.5
98,84,0.0,1.5
98,85,0.0,1.5
98,86,0.0,1.5
98,87,0.0,1.0
98,88,0.0,1.5
98,89,0.0,1.5
98,90,0.0,1.0
98,91,0.0,1.5
98,92,0.0,1.0
98,93,0.0,1.5
98,94,0.0,1.0
98,95,0.0,1.5
98,96,0.0,1.5
98,97,0.0,1.5
98,98,0.0,1.5
98,99,0.0,1.5
98,100,0.0,1.0
99,1,0.14,0.0
99,2,0.14,1.0
99,3,0.33,1.0
99,4,0.42,0.0
99,5,0.51,0.0
99,6,0.6,0.0
99,7,0.73,0.0
99,8,0.82,0.0
99,9,0.83,0.3185
99,10,0.89,0.0
99,11,0.9,0.0
99,12,0.91,0.2904
99,13,0.91,1.0
99,14,0.92,0.0
99,15,0.93,0.0
99,16,0.95,0.0
99,17,0.95,1.0
99,18,0.95,1.0
99,19,0.95,1.0
99,20,0.95,0.7775
99,21,0.95,0.7815
99,22,0.95,1.0
99,23,0.95,1.0
99,24,0.95,1.0
99,25,0.95,1.0
99,26,0.95,1.0
99,27,0.95,1.0
99,28,0.95,0.0
99,29,0.95,1.0
99,30,0.95,1.0
99,31,0.95,1.0
99,32,0.95,1.0
99,33,0.95,1.0
99,34,0.93,0.0
99,35,0.93,0.89
99,36,0.93,0.893
99,37,0.93,0.888
99,38,0.93,0.887
99,39,0.93,0.8905
99,40,0.93,1.0
99,41,0.93,0.8925
99,42,0.93,1.0
99,43,0.93,0.0
99,44,0.93,0.0
99,45,0.93,1.0
99,46,0.93,0.8895
99,47,0.93,0.8885
99,48,0.93,0.891
99,49,0.93,0.889
99,50,0.93,0.888
99,51,0.93,0.8895
99,52,0.93,0.8905
99,53,0.93,0.89
99,54,0.93,0.889
99,55,0.93,0.89
99,56,0.93,0.889
99,57,0.93,1.0
99,58,0.93,0.89
99,59,0.93,0.0
99,60,0.93,0.8895
99,61,0.93,0.89
99,62,0.93,0.0
99,63,0.93,0.0
99,64,0.93,0.0
99,65,0.93,0.0
99,66,0.93,0.892
99,67,0.93,0.888
99,68,0.93,0.0
99,69,0.93,1.0
99,70,0.93,1.0
99,71,0.93,0.89
99,72,0.93,0.8905
99,73,0.93,1.0
99,74,0.93,0.8905
99,75,0.93,0.0
99,76,0.93,0.89
99,77,0.93,0.89
99,78,0.93,0.8905
99,79,0.93,0.0
99,80,0.93,0.889
99,81,0.93,0.888
99,82,0.93,0.8915
99,83,0.93,0.8895
99,84,0.93,0.8885
99,85,0.93,0.89
99,86,0.93,0.889
99,87,0.93,0.8915
99,88,0.93,0.892
99,89,0.93,0.8895
99,90,0.93,0.891
99,91,0.93,0.89
99,92,0.93,0.888
99,93,0.93,1.0
99,94,0.93,0.8905
99,95,0.93,0.892
99,96,0.93,0.888
99,97,0.93,1.0
99,98,0.93,0.8885
99,99,0.93,0.0
99,100,0.93,0.8915
100,1,0.15,0.0
100,2,0.15,1.0
100,3,0.52,0.3763
100,4,0.52,1.0
100,5,0.69,0.0
100,6,0.72,0.0
100,7,0.91,0.0
100,8,0.93,0.0
100,9,0.94,0.0
100,10,0.96,0.0
100,11,0.97,0.0
100,12,0.98,0.0
100,13,0.98,1.0
100,14,1.0,0.0
100,15,1.0,1.0
100,16,1.0,1.0
100,17,1.0,1.0
100,18,1.0,1.0
100,19,1.0,1.0
100,20,1.0,1.0
100,21,1.0,1.0
100,22,1.0,1.0
100,23,1.0,1.0
100,24,1.0,1.0
100,25,1.0,1.0
100,26,1.0,1.0
100,27,1.0,1.0
100,28,1.0,1.0
100,29,1.0,1.0
100,30,1.0,1.0
100,31,1.0,1.0
100,32,1.0,1.0
100,33,1.0,1.0
100,34,1.0,1.0
100,35,1.0,1.0
100,36,1.0,1.0
100,37,1.0,1.0
100,38,1.0,1.0
100,39,1.0,1.0
100,40,1.0,1.0
100,41,1.0,1.0
100,42,1.0,1.0
100,43,1.0,1.0
100,44,1.0,1.0
100,45,1.0,1.0
100,46,1.0,1.0
100,47,1.0,1.0
100,48,1.0,1.0
100,49,1.0,1.0
100,50,1.0,1.0
100,51,1.0,1.0
100,52,1.0,1.0
100,53,1.0,1.0
100,54,1.0,1.0
100,55,1.0,1.0
100,56,1.0,1.0
100,57,1.0,1.0
100,58,1.0,1.0
100,59,1.0,1.0
100,60,1.0,1.0
100,61,1.0,1.0
100,62,1.0,1.0
100,63,1.0,1.0
100,64,1.0,1.0
100,65,1.0,1.0
100,66,1.0,1.0
100,67,1.0,1.0
100,68,1.0,1.0
100,69,1.0,1.0
100,70,1.0,1.0
100,71,1.0,1.0
100,72,1.0,1.0
100,73,1.0,1.0
100,74,1.0,1.0
100,75,1.0,1.0
100,76,1.0,1.0
100,77,1.0,1.0
100,78,1.0,1.0
100,79,1.0,1.0
100,80,1.0,1.0
100,81,1.0,1.0
100,82,1.0,1.0
100,83,1.0,1.0
100,84,1.0,1.0
100,85,1.0,1.0
100,86,1.0,1.0
100,87,1.0,1.0
100,88,1.0,1.0
100,89,1.0,1.0
100,90,1.0,1.0
100,91,1.0,1.0
100,92,1.0,1.0
100,93,1.0,1.0
100,94,1.0,1.0
100,95,1.0,1.0
100,96,1.0,1.0
100,97,1.0,1.0
100,98,1.0,1.0
100,99,1.0,1.0
100,100,1.0,1.0
101,1,0.17,0.0
101,2,0.17,1.0
101,3,0.46,0.3724
101,4,0.46,1.0
101,5,0.62,0.0
101,6,0.76,0.0
101,7,0.84,0.0
101,8,0.88,0.0
101,9,0.92,0.0
101,10,0.94,0.0
101,11,0.95,0.0
101,12,0.97,0.0
101,13,0.98,0.0
101,14,0.99,0.0
101,15,1.0,0.0
101,16,1.0,1.0
101,17,1.0,1.0
101,18,1.0,1.0
101,19,1.0,1.0
101,20,1.0,1.0
101,21,1.0,1.0
101,22,1.0,1.0
101,23,1.0,1.0
101,24,1.0,1.0
101,25,1.0,1.0
101,26,1.0,1.0
101,27,1.0,1.0
101,28,1.0,1.0
101,29,1.0,1.0
101,30,1.0,1.0
101,31,1.0,1.0
101,32,1.0,1.0
101,33,1.0,1.0
101,34,1.0,1.0
101,35,1.0,1.0
101,36,1.0,1.0
101,37,1.0,1.0
101,38,1.0,1.0
101,39,1.0,1.0
101,40,1.0,1.0
101,41,1.0,1.0
101,42,1.0,1.0
101,43,1.0,1.0
101,44,1.0,1.0
101,45,1.0,1.0
101,46,1.0,1.0
101,47,1.0,1.0
101,48,1.0,1.0
101,49,1.0,1.0
101,50,1.0,1.0
101,51,1.0,1.0
101,52,1.0,1.0
101,53,1.0,1.0
101,54,1.0,1.0
101,55,1.0,1.0
101,56,1.0,1.0
101,57,1.0,1.0
101,58,1.0,1.0
101,59,1.0,1.0
101,60,1.0,1.0
101,61,1.0,1.0
101,62,1.0,1.0
101,63,1.0,1.0
101,64,1.0,1.0
101,65,1.0,1.0
101,66,1.0,1.0
101,67,1.0,1.0
101,68,1.0,1.0
101,69,1.0,1.0
101,70,1.0,1.0
101,71,1.0,1.0
101,72,1.0,1.0
101,73,1.0,1.0
101,74,1.0,1.0
101,75,1.0,1.0
101,76,1.0,1.0
101,77,1.0,1.0
101,78,1.0,1.0
101,79,1.0,1.0
101,80,1.0,1.0
101,81,1.0,1.0
101,82,1.0,1.0
101,83,1.0,1.0
101,84,1.0,1.0
101,85,1.0,1.0
101,86,1.0,1.0
101,87,1.0,1.0
